web-scraper-order,web-scraper-start-url,linkgetter,linkgetter-href,MarkaAdi,Modeladi,Renk,Hiz,MaxTork,Silindir,Depo,Tuketim,Sübap,Guvenlik Group,Model_Yili,Kasa_Tipi,Konfor Group,Rehin_Durum,Haciz_Durum,Tsi(Turbo Supercharger Injection),Yakit,Sanziman,Max_Güc,Garanti,Aktarma,Konum_detay,Konum_sehir,Fiyat
"1669732087-481","https://dod.com.tr/arac-arama?page=114","Audi A4","https://dod.com.tr/arac-detay/Audi/A4/223429663","Audi","A4","Metalik Scuba Mavi","237 Km/h","400","4","54","4.8","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Sedan","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör - 8HAdaptif Süspansiyon SistemiAlüminyum Alaşım Jant - AJCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Açılır Tavan  - EATElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Sesli Kumanda Sistemi - SKSTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","190 Hp","3 Aylık DOD Garanti","Önden Çekiş","Altur","İstanbul","1.050.000₺"
"1669732103-482","https://dod.com.tr/arac-arama?page=113","Audi A5","https://dod.com.tr/arac-detay/Audi/A5/210700135","Audi","A5","Gri","Yok*","250","4","54","7.6","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Bi-Xenon Far - BXEN Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları8 Hoparlör-8HAlüminyum Alaşım Jant -AJArka Kol Dayama - KDCD Çalar - CD Çok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarSesli Kumanda Sistemi - SKSYol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.4 Lt","Benzin","Otomatik","150 Hp","3 Aylık DOD Garanti","Önden Çekiş","Başaran Ağır Vasıta","Antalya","1.330.000₺"
"1669732111-483","https://dod.com.tr/arac-arama?page=113","Audi A4","https://dod.com.tr/arac-detay/Audi/A4/223429586","Audi","A4","Metalik Manhattan Gri","230 Km/h","400","4","58","5.2","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Wagon","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör - 8HAdaptif Süspansiyon SistemiAlüminyum Alaşım Jant - AJCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektrikli Yolcu KoltuğuElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Isıtmalı Yolcu KoltuğuMobil Telefon Ön Hazırlığı - MPanoramik Cam Tavan - PCTPort Bagaj - PB Sesli Kumanda Sistemi - SKSSpoiler - S Spor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YB""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","190 Hp","1 Yıllık DOD Garanti","4x4","Altur","İstanbul","1.340.000₺"
"1669732119-484","https://dod.com.tr/arac-arama?page=113","Audi A4","https://dod.com.tr/arac-detay/Audi/A4/223429378","Audi","A4","Gri","230 Km/h","400","4","58","5.2","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Wagon","[{""Konfor Group"":""Konfor Aksesuarları4 Bölgeli Otomatik Klima - 4BK8 Hoparlör - 8HAdaptif Süspansiyon SistemiAlüminyum Alaşım Jant - AJCD Çalar - CD Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı AynaElektrikli Yolcu KoltuğuElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Isıtmalı Yolcu KoltuğuMobil Telefon Ön Hazırlığı - MPanoramik Cam Tavan - PCTPort Bagaj - PB Sesli Kumanda Sistemi - SKSSpoiler - S Spor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YB""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","190 Hp","3 Aylık DOD Garanti","4x4","Altur","İstanbul","1.390.000₺"
"1669732127-485","https://dod.com.tr/arac-arama?page=113","Audi A6","https://dod.com.tr/arac-detay/Audi/A6/223431874","Audi","A6","Siyah","250 Km/h","370","4","75","8.3","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Bi-Xenon Far - BXEN Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Far Yıkama - FY Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Arka Perde - EAP Elektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD LED ön farlarManuel Yan Perdeler - MYPMMI Navigation PlusRadyo Cd - RCYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","2 Lt","Benzin","Otomatik","252 Hp","6 Aylık DOD Garanti","4x4","Avek A.Ş.","İstanbul","1.439.900₺"
"1669732135-486","https://dod.com.tr/arac-arama?page=113","Audi A6","https://dod.com.tr/arac-detay/Audi/A6/212700433","Audi","A6","Metalik Karat Beji","250 Km/h","370","4","75","8.3","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Bi-Xenon Far - BXEN Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Far Yıkama - FY Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör-8HAlüminyum Alaşım Jant -AJÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Arka Perde - EAP Elektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Manuel Yan Perdeler - MYPRadyo Cd - RCYol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","2 Lt","Benzin","Otomatik","252 Hp","Garantisiz","4x4","Acarsan Gaziantep","Gaziantep","1.560.000₺"
"1669732143-487","https://dod.com.tr/arac-arama?page=113","Bmw 1 Serisi","https://dod.com.tr/arac-detay/Bmw/1%20Serisi/220100929","BMW","1 Serisi","Beyaz","210 Km/h","220","3","52","6.3","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HÇok Fonksiyonlu Direksiyon - FDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Radyo Cd - RCYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.5 Lt","Benzin","Otomatik","136 Hp","Garantisiz","Arkadan İtiş","Aykan Kayseri","Kayseri","631.500₺"
"1669732150-488","https://dod.com.tr/arac-arama?page=113","Bmw 1 Serisi","https://dod.com.tr/arac-detay/Bmw/1%20Serisi/221600262","BMW","1 Serisi","Mavi","210 Km/h","220","3","52","6.3","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HÇok Fonksiyonlu Direksiyon - FDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Radyo Cd - RCYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.5 Lt","Benzin","Otomatik","136 Hp","Garantisiz","Arkadan İtiş","Doğuş Oto Bursa","Bursa","655.000₺"
"1669732159-489","https://dod.com.tr/arac-arama?page=113","Bmw 1 Serisi","https://dod.com.tr/arac-detay/Bmw/1%20Serisi/225500958","BMW","1 Serisi","Beyaz","210 Km/h","220","3","52","6.3","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.5 Lt","Benzin","Otomatik","136 Hp","Garantisiz","Arkadan İtiş","Erçal","Samsun","699.950₺"
"1669732167-490","https://dod.com.tr/arac-arama?page=113","Bmw 1 Serisi","https://dod.com.tr/arac-detay/Bmw/1%20Serisi/220101324","BMW","1 Serisi","Beyaz","210 Km/h","220","3","52","6.3","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HÇok Fonksiyonlu Direksiyon - FDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.5 Lt","Benzin","Otomatik","136 Hp","Garantisiz","Arkadan İtiş","Aykan Adana","Adana","710.000₺"
"1669732174-491","https://dod.com.tr/arac-arama?page=113","Bmw 1 Serisi","https://dod.com.tr/arac-detay/Bmw/1%20Serisi/224500245","BMW","1 Serisi","Beyaz","200 Km/h","270","3","52","4.4","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.5 Lt","Dizel","Otomatik","116 Hp","3 Aylık DOD Garanti","Arkadan İtiş","Demoto Manisa","Manisa","760.000₺"
"1669732182-492","https://dod.com.tr/arac-arama?page=113","Bmw Series 3","https://dod.com.tr/arac-detay/Bmw/Series%203/223429684","BMW","3 Serisi","Metalik Beyaz","230 Km/h","400","4","57","4.8","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Sedan","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","190 Hp","Garantisiz","Arkadan İtiş","Altur","İstanbul","900.000₺"
"1669732190-493","https://dod.com.tr/arac-arama?page=113","Bmw Series 3","https://dod.com.tr/arac-detay/Bmw/Series%203/223429687","BMW","3 Serisi","Metalik Beyaz","230 Km/h","400","4","57","4.8","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Sedan","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Otomatik","190 Hp","1 Yıllık DOD Garanti","Arkadan İtiş","Altur","İstanbul","1.025.000₺"
"1669732206-494","https://dod.com.tr/arac-arama?page=112","Bmw 5 Serisi","https://dod.com.tr/arac-detay/Bmw/5%20Serisi/210700183","BMW","5 Serisi","Siyah","250 Km/h","350","4","68","null","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Sedan","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK6 Hoparlör-6HAlüminyum Alaşım Jant -AJArka Kol Dayama - KDCOMAND DVD Navigasyon Sistemi-Çok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli Sürücü KoltuğuElektrikli ve Isıtmalı Ayna - Elektrikli Yolcu KoltuğuElektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD MP3lü CD ÇalarPanoramik Cam Tavan-PCTSesli Kumanda Sistemi - SKSYol Bilgisayari - YB""}]","Yok*","Yok*","2 Lt","Benzin","Otomatik","252 Hp","3 Aylık DOD Garanti","4x4","Başaran Ağır Vasıta","Antalya","1.890.000₺"
"1669732214-495","https://dod.com.tr/arac-arama?page=112","Citroen C-elysee","https://dod.com.tr/arac-detay/Citroen/C-elysee/220100034","Citroen","C-ELYSEE","Beyaz","180 Km/h","230","4","50","4.9","8","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Lastik Basınç Sensörleri - LBSSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Sedan","[{""Konfor Group"":""Konfor Aksesuarları4 Hoparlör-4HÇok fonksiyonlu Direksiyon-FDDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECELEKTRİKLİ AYNA - EA  Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Manuel Klima - AC MP3lü CD ÇalarYol Bilgisayari - YB""}]","Yok*","Yok*","1.6 Lt","Dizel","Manuel","92 Hp","Garantisiz","Önden Çekiş","Hasan Kavi - Adana","Adana","360.000₺"
"1669732222-496","https://dod.com.tr/arac-arama?page=112","Citroen C4 Cactus","https://dod.com.tr/arac-detay/Citroen/C4%20Cactus/222000231","Citroen","C4 CACTUS","Beyaz","182 Km/h","230","4","50","3.8","8","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları4 Hoparlör - 4HAlüminyum Alaşım Jant - AJCam TavanÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Ayna - EAElektrikli Ön Camlar - 2OECElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Manuel Klima - AC Port Bagaj - PB Spoiler - S Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","92 Hp","Garantisiz","Önden Çekiş","Batı Denizli","Denizli","444.900₺"
"1669732229-497","https://dod.com.tr/arac-arama?page=112","Dacia Sandero","https://dod.com.tr/arac-detay/Dacia/Sandero/225500994","Dacia","Sandero","Platin Gri","168 Km/h","140","3","50","5.7","12","[{""Guvenlik Group"":""Güvenlik Donanımları""}]","2017","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları""}]","Yok*","Yok*","0.9 Lt","Benzin","Otomatik","90 Hp","Garantisiz","Önden Çekiş","Erçal","Samsun","375.500₺"
"1669732237-498","https://dod.com.tr/arac-arama?page=112","Fiat Fiorino","https://dod.com.tr/arac-detay/Fiat/Fiorino/223431463","Fiat","Fiorino","Siyah","155 Km/h","190","4","45","5.7","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Ön Sis Farı - SFÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2017","Cityvan","[{""Konfor Group"":""Konfor Aksesuarları4 Hoparlör - 4HAlüminyum Alaşım Jant - AJCOMAND DVD Navigasyon Sistemi-Çok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Ön Camlar - 2OECElektrikli ve Isıtmalı AynaHız Sabitleyici - CC Hidrolik Direksiyon - HD Isıtmalı Yolcu KoltuğuManuel Klima - AC Port Bagaj - PB Yol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1.2 Lt","Dizel","Otomatik","75 Hp","3 Aylık DOD Garanti","Önden Çekiş","Avek A.Ş.","İstanbul","309.500₺"
